I,T,V
224768.90625,0.7938352227211,50770.65234375
220946.328125,0.791512250900269,50148.87109375
217188.75,0.789224445819855,49534.49609375
213494.703125,0.786970973014832,48927.390625
209863.640625,0.78475147485733,48327.5625
206294.265625,0.782565355300903,47734.890625
202785.328125,0.780411839485168,47149.25
199336.375,0.778290808200836,46570.64453125
195946.140625,0.77620142698288,45998.95703125
192613.375,0.774143159389496,45434.06640625
189337.625,0.772115707397461,44875.9765625
186117.609375,0.770118415355682,44324.56640625
182952.109375,0.768150568008423,43779.71484375
179840.625,0.766211986541748,43241.4296875
176781.953125,0.764301955699921,42709.5859375
173775.015625,0.762419939041138,42184.078125
170819.4375,0.76056581735611,41664.9140625
167914.140625,0.758738875389099,41151.98046875
165058.109375,0.756938695907593,40645.16796875
162250.90625,0.755165040493011,40144.48828125
159491.515625,0.753417313098907,39649.82421875
156778.875,0.751695036888123,39161.07421875
154112.578125,0.749997973442078,38678.23828125
151491.578125,0.74832558631897,38201.2109375
148914.859375,0.746677339076996,37729.88671875
146382.125,0.745053052902222,37264.2734375
143892.25,0.743452131748199,36804.23046875
141444.9375,0.741874516010284,36349.7734375
139039.28125,0.740319728851318,35900.796875
136674.40625,0.738787233829498,35457.2109375
134349.984375,0.737276911735535,35019.01171875
132065.125,0.735788345336914,34586.10546875
129818.9609375,0.734320998191834,34158.3984375
127611.1328125,0.732874810695648,33735.89453125
125440.7734375,0.731449246406555,33318.48828125
123307.1171875,0.730043888092041,32906.1015625
121209.8984375,0.728658676147461,32498.734375
119148.359375,0.727293252944946,32096.30078125
117121.765625,0.725947141647339,31698.7109375
115129.828125,0.724620282649994,31305.974609375
113171.8125,0.723312258720398,30917.998046875
111246.9765625,0.722022652626038,30534.701171875
109355.03125,0.720751464366913,30156.08203125
107495.234375,0.719498157501221,29782.056640625
105666.875,0.718262493610382,29412.5390625
103869.6953125,0.717044234275818,29047.53515625
102103.0703125,0.715843141078949,28686.966796875
100366.3671875,0.714658915996552,28330.751953125
98659.3671875,0.713491320610046,27978.900390625
96981.421875,0.712340176105499,27631.330078125
95331.9296875,0.711205124855042,27287.96484375
93710.640625,0.710085988044739,26948.806640625
92116.9296875,0.708982527256012,26613.78125
90550.1875,0.707894384860992,26282.80859375
89010.15625,0.706821441650391,25955.892578125
87496.28125,0.705763459205627,25632.9609375
86008.0234375,0.704720079898834,25313.939453125
84545.1953125,0.703691303730011,24998.837890625
83107.265625,0.702676832675934,24687.58203125
81693.71875,0.701676309108734,24380.10546875
80304.34375,0.700689792633057,24076.41015625
78938.5234375,0.699716866016388,23776.404296875
77596.03125,0.698757469654083,23480.087890625
76276.3671875,0.697811305522919,23187.392578125
74979.0078125,0.69687807559967,22898.25390625
73703.7734375,0.695957779884338,22612.671875
72450.2109375,0.695050179958344,22330.583984375
71217.8828125,0.694154977798462,22051.9296875
70006.6171875,0.693272113800049,21776.7109375
68815.984375,0.692401468753815,21504.865234375
67645.53125,0.691542685031891,21236.33203125
66495.09375,0.690695703029633,20971.115234375
65364.234375,0.689860343933105,20709.150390625
64252.5078125,0.68903636932373,20450.37890625
63159.74609375,0.688223719596863,20194.80078125
62085.53125,0.687422096729279,19942.357421875
61029.49609375,0.686631381511688,19692.9921875
59991.50390625,0.685851514339447,19446.712890625
58971.1796875,0.685082256793976,19203.458984375
57968.1484375,0.68432343006134,18963.1796875
56982.27734375,0.683575034141541,18725.873046875
56013.1875,0.682836771011353,18491.48828125
55060.51171875,0.682108461856842,18259.970703125
54124.109375,0.681390106678009,18031.318359375
53203.60546875,0.680681526660919,17805.48046875
52298.66015625,0.679982423782349,17582.404296875
51409.16015625,0.679292857646942,17362.091796875
50534.7890625,0.678612589836121,17144.494140625
49675.234375,0.67794144153595,16929.5625
48830.3828125,0.677279472351074,16717.30078125
47999.8515625,0.67662638425827,16507.640625
47183.5234375,0.675982177257538,16300.5859375
46381.0859375,0.675346672534943,16096.0869140625
45592.234375,0.674719631671906,15894.0966796875
44816.8359375,0.674101054668427,15694.6142578125
44054.6015625,0.673490822315216,15497.5927734375
43305.26171875,0.67288875579834,15302.9912109375
42568.72265625,0.672294795513153,15110.80859375
41844.71875,0.671708881855011,14921.0029296875
41132.984375,0.67113071680069,14733.53125
40433.42578125,0.670560359954834,14548.39453125
39745.78125,0.669997692108154,14365.5498046875
39069.78125,0.669442534446716,14184.955078125
38405.33203125,0.668894827365875,14006.609375
37752.16796875,0.668354392051697,13830.470703125
37110.0390625,0.667821168899536,13656.4990234375
36478.87109375,0.667295098304749,13484.6953125
35858.43359375,0.666776061058044,13315.0205078125
35248.51171875,0.666263937950134,13147.4365234375
34649.01953125,0.665758669376373,12981.9453125
34059.734375,0.665260136127472,12818.5078125
33480.4375,0.664768218994141,12657.0869140625
32911.04296875,0.664282917976379,12497.681640625
32351.333984375,0.663804054260254,12340.255859375
31801.08984375,0.663331568241119,12184.771484375
31260.228515625,0.662865340709686,12031.228515625
30728.552734375,0.66240531206131,11879.591796875
30205.87890625,0.6619513630867,11729.8271484375
29692.140625,0.661503434181213,11581.9365234375
29187.146484375,0.661061525344849,11435.8857421875
28690.71484375,0.660625457763672,11291.640625
28202.771484375,0.660195171833038,11149.2021484375
27723.134765625,0.659770548343658,11008.537109375
27251.619140625,0.659351587295532,10869.611328125
26788.1484375,0.65893816947937,10732.4248046875
26332.51171875,0.658530235290527,10596.93359375
25884.646484375,0.658127665519714,10463.140625
25444.3984375,0.657730460166931,10331.0126953125
25011.607421875,0.657338440418243,10200.5224609375
24586.21875,0.656951665878296,10071.669921875
24168.072265625,0.656570017337799,9944.423828125
23757.015625,0.656193375587463,9818.755859375
23352.986328125,0.655821740627289,9694.666015625
22955.828125,0.655454993247986,9572.1240234375
22565.388671875,0.655093014240265,9451.1005859375
22181.607421875,0.654735863208771,9331.5966796875
21804.34375,0.654383420944214,9213.5830078125
21433.466796875,0.654035627841949,9097.033203125
21068.927734375,0.653692364692688,8981.94921875
20710.59375,0.653353691101074,8868.302734375
20358.333984375,0.653019428253174,8756.0693359375
20012.099609375,0.652689576148987,8645.2470703125
19671.7578125,0.652364075183868,8535.8115234375
19337.1796875,0.652042865753174,8427.7353515625
19008.3125,0.651725828647614,8321.017578125
18685.025390625,0.651413023471832,8215.6337890625
18367.205078125,0.651104271411896,8111.56005859375
18054.810546875,0.650799632072449,8008.79541015625
17747.732421875,0.650498926639557,7907.31787109375
17445.857421875,0.650202214717865,7807.10400390625
17149.1484375,0.649909377098084,7708.15380859375
16857.4921875,0.649620413780212,7610.4443359375
16570.779296875,0.649335205554962,7513.953125
16288.9677734375,0.649053752422333,7418.6787109375
16011.9267578125,0.648775994777679,7324.59228515625
15739.6123046875,0.648501873016357,7231.6923828125
15471.9248046875,0.648231387138367,7139.95703125
15208.7666015625,0.647964358329773,7049.365234375
14950.10546875,0.647700905799866,6959.91650390625
14695.845703125,0.647440850734711,6871.59033203125
14445.8935546875,0.647184193134308,6784.36474609375
14200.2119140625,0.646930873394012,6698.2392578125
13958.70703125,0.646680951118469,6613.193359375
13721.2861328125,0.646434187889099,6529.20556640625
13487.9111328125,0.646190702915192,6446.27490234375
13258.48828125,0.645950376987457,6364.38134765625
13032.935546875,0.645713150501251,6283.505859375
12811.2314453125,0.645479023456573,6203.6513671875
12593.2998046875,0.645247995853424,6124.80126953125
12379.068359375,0.645019948482513,6046.93994140625
12168.5107421875,0.644794881343842,5970.06884765625
11961.5537109375,0.644572854042053,5894.171875
11758.1240234375,0.644353687763214,5819.23388671875
11558.1962890625,0.644137442111969,5745.255859375
11361.6962890625,0.643924057483673,5672.2216796875
11168.552734375,0.643713474273682,5600.1162109375
10978.732421875,0.643505692481995,5528.93603515625
10792.150390625,0.643300592899323,5458.6572265625
10608.7236328125,0.643098175525665,5389.25634765625
10428.4140625,0.642898380756378,5320.7255859375
10251.1357421875,0.642701148986816,5253.041015625
10076.8076171875,0.642506420612335,5186.17919921875
9905.3876953125,0.64231413602829,5120.13232421875
9736.7939453125,0.642124235630035,5054.87646484375
9570.9443359375,0.641936659812927,4990.38818359375
9407.7958984375,0.641751348972321,4926.65966796875
9247.3056640625,0.64156836271286,4863.68359375
9089.474609375,0.641387581825256,4801.47265625
8934.3486328125,0.641209244728088,4740.0556640625
8781.9208984375,0.641033291816711,4679.4423828125
8632.234375,0.640859842300415,4619.6611328125
8485.296875,0.640688896179199,4560.72705078125
8341.1142578125,0.640520513057709,4502.65478515625
8199.73046875,0.640354812145233,4445.47216796875
8061.150390625,0.640191733837128,4389.1943359375
7925.38330078125,0.640031397342682,4333.8349609375
7792.36669921875,0.639873683452606,4279.37548828125
7661.83740234375,0.639718353748322,4225.70361328125
7533.513671875,0.639564990997314,4172.70068359375
7407.14501953125,0.639413297176361,4120.25830078125
7282.451171875,0.639262974262238,4068.2578125
7159.15087890625,0.63911360502243,4016.57958984375
7036.9931640625,0.638964951038361,3965.11596679688
6915.697265625,0.638816654682159,3913.74780273438
6794.9833984375,0.638668298721313,3862.35571289063
6674.6005859375,0.638519644737244,3810.83276367188
6554.5810546875,0.638370752334595,3759.20190429688
6435.6611328125,0.638222575187683,3707.80737304688
6318.70068359375,0.63807624578476,3657.048828125
6204.533203125,0.637932956218719,3607.31469726563
6093.9921875,0.637793779373169,3558.99340820313
5987.93701171875,0.637659788131714,3512.48461914063
5887.201171875,0.637532234191895,3468.17651367188
5792.61962890625,0.637412130832672,3426.45825195313
5705.048828125,0.637300670146942,3387.72827148438
5625.32373046875,0.637198925018311,3352.37548828125
5553.91162109375,0.63710755109787,3320.62329101563
5490.18017578125,0.637025833129883,3292.20166015625
5433.26806640625,0.636952579021454,3266.736328125
5382.3310546875,0.636886835098267,3243.86157226563
5336.5126953125,0.63682746887207,3223.20629882813
5294.95703125,0.636773407459259,3204.39892578125
5256.81884765625,0.636723637580872,3187.07348632813
5221.2421875,0.636677086353302,3170.85864257813
5187.3720703125,0.6366326212883,3155.38354492188
5154.361328125,0.636589288711548,3140.28125
