#TIME,N,T_CD4,T_CD8,U,V
6.880109787,4.683145523,2.020596743,3.294573545,2637.233398,9111.739258
6.885109901,4.684914589,2.022938967,3.296125889,2637.102783,9117.508789
6.890110016,4.686713219,2.025253773,3.297647953,2636.973389,9123.02832
6.89511013,4.689471245,2.028670311,3.299869537,2636.845215,9128.298828
6.900110245,4.692287445,2.032031536,3.302030087,2636.718506,9133.319336
6.905110359,4.69420433,2.034235477,3.303429604,2636.592773,9138.09082
6.910110474,4.69615078,2.036411762,3.304798841,2636.468506,9142.613281
6.915110588,4.69812727,2.03856039,3.306137085,2636.344971,9146.885742
6.920110703,4.700132847,2.040681124,3.307445049,2636.223145,9150.90918
6.925110817,4.702167988,2.042774439,3.308722258,2636.102783,9154.683594
6.930110931,4.70423317,2.044839859,3.309968948,2635.983154,9158.208008
6.935111046,4.706326962,2.046877623,3.311185122,2635.86499,9161.483398
6.94011116,4.708451271,2.04888773,3.312370777,2635.748047,9164.508789
6.945111275,4.711695671,2.051847458,3.314087868,2635.575195,9168.548828
6.950111389,4.714999676,2.054752111,3.315743685,2635.404785,9172.089844
6.955111504,4.717241764,2.056651354,3.316807032,2635.292969,9174.118164
6.960111618,4.719513893,2.058523178,3.317839622,2635.182373,9175.897461
6.965111732,4.721814632,2.060367107,3.318841696,2635.072754,9177.426758
6.970111847,4.724145412,2.062183619,3.319813251,2634.9646,9178.707031
6.975111961,4.726505756,2.063972235,3.320754051,2634.857666,9179.737305
6.980112076,4.728895187,2.065733194,3.321664333,2634.751953,9180.518555
6.98511219,4.731314659,2.067466497,3.322544098,2634.647461,9181.050781
6.990112305,4.733763218,2.069171906,3.323393345,2634.544189,9181.333008
6.995112419,4.737496376,2.071674824,3.324605942,2634.442383,9181.366211
7.000112534,4.741287231,2.074122429,3.325757265,2634.341553,9181.150391
7.005112648,4.743854523,2.075717211,3.326484442,2634.242188,9180.68457
7.010112762,4.746450901,2.077284575,3.327180624,2634.144043,9179.969727
7.015112877,4.74907732,2.078824043,3.327846289,2634.047119,9179.004883
7.020112991,4.751732826,2.080335617,3.328481436,2633.903809,9177.05957
7.025113106,4.754417896,2.081819773,3.329086065,2633.763428,9174.615234
7.03011322,4.757133007,2.083276272,3.329659939,2633.671387,9172.65332
7.035113335,4.759877205,2.084705114,3.330203295,2633.580811,9170.442383
7.040113449,4.762650967,2.086106062,3.330716133,2633.491211,9167.981445
7.045113564,4.766870499,2.08815217,3.331424236,2633.403076,9165.271484
7.050113678,4.771149635,2.090142965,3.332071066,2633.316162,9162.311523
7.055113792,4.77404213,2.091433287,3.332461596,2633.230469,9159.102539
7.060113907,4.776963711,2.092695951,3.332821369,2633.145996,9155.644531
7.065114021,4.779914856,2.093930721,3.333150864,2633.062744,9151.936523
7.070114136,4.782895088,2.095137835,3.333449602,2632.980713,9147.979492
7.07511425,4.785905361,2.09631753,3.333717823,2632.899902,9143.773438
7.080114365,4.788945198,2.09746933,3.333955288,2632.820313,9139.317383
7.085114479,4.792014599,2.098593712,3.334162474,2632.742188,9134.612305
7.090114594,4.795113564,2.09968996,3.334338665,2632.665039,9129.657227
7.095114708,4.7998209,2.101279497,3.334542274,2632.552246,9121.726563
7.100114822,4.804587364,2.102813482,3.334684849,2632.441406,9113.296875
7.105114937,4.807804585,2.103799105,3.33473897,2632.369629,9107.344727
7.110115051,4.811050892,2.104757071,3.334762335,2632.298828,9101.143555
7.115115166,4.814326763,2.105687618,3.334755421,2632.229248,9094.692383
7.12011528,4.817633152,2.106590271,3.334717751,2632.160889,9087.992188
7.125115395,4.820968151,2.107465267,3.334649563,2632.093994,9081.041992
7.130115509,4.824333191,2.108312607,3.334550858,2632.028076,9073.842773
7.135115623,4.827727318,2.10913229,3.334421396,2631.963623,9066.394531
7.140115738,4.831151009,2.109924316,3.334261417,2631.900146,9058.696289
7.145115852,4.836345673,2.111056805,3.333960533,2631.838135,9050.749023
7.150115967,4.841599941,2.11213398,3.333598375,2631.777588,9042.552734
7.155116081,4.845141888,2.112815142,3.333316088,2631.717773,9034.106445
7.160116196,4.848713398,2.113468647,3.333003283,2631.659668,9025.411133
7.16511631,4.852314949,2.114094257,3.33265996,2631.602539,9016.46582
7.170116425,4.85594511,2.11469245,3.332286119,2631.519531,9002.549805
7.175116539,4.859605789,2.115262985,3.331881523,2631.438721,8988.134766
7.180116653,4.863295078,2.115805626,3.331446409,2631.386719,8978.192383
7.185116768,4.867014885,2.116320848,3.330980539,2631.335938,8968.000977
7.190116882,4.870763779,2.116808176,3.33048439,2631.286377,8957.55957
7.195116997,4.87644577,2.117484093,3.329678535,2631.238037,8946.869141
7.200117111,4.882187366,2.118104458,3.328811884,2631.191162,8935.928711
7.205117226,4.886054516,2.118480921,3.328193426,2631.14502,8924.739258
7.21011734,4.889950752,2.118829966,3.327544212,2631.100586,8913.300781
7.215117455,4.893877506,2.119151354,3.326864481,2631.057129,8901.612305
7.220117569,4.89783287,2.119444847,3.326154232,2631.015137,8889.674805
7.225117683,4.901818275,2.119710684,3.325413227,2630.974365,8877.488281
7.230117798,4.905832767,2.119948864,3.324641705,2630.93457,8865.051758
7.235117912,4.9098773,2.120159388,3.323839664,2630.896484,8852.366211
7.240118027,4.91395092,2.120342255,3.323007107,2630.859375,8839.430664
7.245118141,4.920121193,2.120561123,3.321696997,2630.806152,8819.529297
7.250118256,4.926350117,2.120724678,3.320325613,2630.755371,8799.128906
7.25511837,4.930541992,2.120796919,3.319370747,2630.723389,8785.196289
7.260118484,4.934763432,2.120841265,3.318385124,2630.692383,8771.014648
7.265118599,4.939014912,2.120858192,3.317368984,2630.662842,8756.583008
7.270118713,4.943295479,2.120847225,3.316322327,2630.634521,8741.902344
7.275118828,4.94760561,2.120808601,3.315244913,2630.607178,8726.97168
7.280118942,4.951945782,2.120742321,3.31413722,2630.581299,8711.791992
7.285119057,4.956314564,2.120648146,3.312998772,2630.556885,8696.363281
7.290119171,4.960713863,2.120526314,3.311829805,2630.533203,8680.68457
7.295119286,4.967370987,2.120288372,3.310015202,2630.51123,8664.756836
7.3001194,4.974087238,2.119995117,3.308139324,2630.490479,8648.580078
7.305119514,4.978604317,2.119762897,3.306848049,2630.470703,8632.15332
7.310119629,4.983151436,2.119502783,3.305526018,2630.452393,8615.477539
7.315119743,4.987727165,2.119215012,3.304173708,2630.435059,8598.551758
7.320119858,4.992332935,2.118899345,3.302790403,2630.412109,8572.665039
7.325119972,4.996968269,2.118556261,3.301377058,2630.391113,8546.279297
7.330120087,5.00163269,2.118185282,3.299932718,2630.37915,8528.356445
7.335120201,5.006327152,2.117786884,3.298457861,2630.368164,8510.18457
7.340120316,5.011050701,2.117360353,3.296952486,2630.358398,8491.762695
7.34512043,5.018196106,2.11666584,3.294633389,2630.350098,8473.091797
7.350120544,5.025400162,2.115915537,3.292252779,2630.342773,8454.170898
7.355120659,5.030241966,2.115378618,3.290625334,2630.336914,8435.000977
7.360120773,5.035113335,2.114814043,3.288966894,2630.332275,8415.582031
7.365120888,5.040014744,2.114221573,3.287278175,2630.328857,8395.913086
7.370121002,5.04494524,2.113601685,3.285558701,2630.32666,8375.995117
7.375121117,5.049905777,2.112953901,3.283808708,2630.325928,8355.828125
7.380121231,5.054895401,2.112278461,3.28202796,2630.325928,8335.411133
7.385121346,5.059914589,2.111575365,3.280216932,2630.327637,8314.745117
7.39012146,5.064963341,2.110844612,3.278375149,2630.330322,8293.829102
7.395121574,5.072595596,2.10969305,3.275551558,2630.337158,8261.957031
7.400121689,5.080287457,2.108486176,3.272666693,2630.346191,8229.585938
7.405121803,5.085454464,2.107644558,3.270702362,2630.354248,8207.672852
7.410121918,5.090651035,2.106775284,3.268707991,2630.363281,8185.510742
7.415122032,5.095877171,2.105878353,3.266682625,2630.373535,8163.098633
7.420122147,5.10113287,2.104954004,3.26462698,2630.38501,8140.4375
7.425122261,5.106418133,2.104001522,3.262540579,2630.397705,8117.526855
7.430122375,5.11173296,2.103021622,3.260423422,2630.411865,8094.366699
7.43512249,5.117076874,2.102014065,3.258275986,2630.427246,8070.957031
7.440122604,5.122451305,2.100978851,3.256097794,2630.443604,8047.29834
7.445122719,5.130570889,2.09937048,3.25276947,2630.461426,8023.390137
7.450122833,5.138750076,2.097706795,3.24938035,2630.480469,7999.232422
7.455122948,5.14424181,2.096560478,3.247079611,2630.500732,7974.825195
7.460123062,5.149763584,2.095386744,3.244748831,2630.522217,7950.168945
7.465123177,5.155314445,2.094185352,3.242387056,2630.544922,7925.263184
7.470123291,5.160895348,2.092956066,3.239995241,2630.581543,7887.405273
7.475123405,5.166505814,2.091699362,3.237572193,2630.620605,7849.049316
7.48012352,5.172145367,2.090414762,3.235119104,2630.648438,7823.145996
7.485123634,5.177814484,2.089102745,3.232635021,2630.67749,7796.993164
7.490123749,5.183513641,2.087762833,3.230120897,2630.707764,7770.59082
7.495123863,5.192120552,2.085697651,3.226287842,2630.739258,7743.939453
7.500123978,5.200699329,2.083574295,3.222384691,2630.771484,7717.125488
7.505124092,5.206252575,2.082114935,3.219720364,2630.803711,7690.434082
7.510124207,5.211658478,2.080622196,3.217007637,2630.835693,7663.885742
7.515124321,5.216918468,2.07909584,3.214245796,2630.867188,7637.481445
7.520124435,5.222031593,2.077536345,3.211435318,2630.898682,7611.221191
7.52512455,5.226998329,2.075943232,3.208575726,2630.929688,7585.104004
7.530124664,5.231818676,2.07431674,3.205667496,2630.960205,7559.130859
7.535124779,5.236492157,2.07265687,3.20271039,2630.990723,7533.30127
7.540124893,5.241019249,2.070963383,3.199704647,2631.020752,7507.615723
7.545125008,5.247516632,2.068356514,3.195097923,2631.06543,7469.374023
7.550125122,5.25372076,2.065682411,3.190393925,2631.109131,7431.42041
7.555125237,5.257661819,2.06385541,3.187192917,2631.138184,7406.309082
7.560125351,5.26145649,2.061994553,3.183942795,2631.166992,7381.341797
7.565125465,5.265104294,2.060100555,3.180644035,2631.195068,7356.518555
7.57012558,5.268605232,2.058172703,3.177296162,2631.223145,7331.838379
7.575125694,5.271959782,2.05621171,3.173899651,2631.250732,7307.302246
7.580125809,5.275167942,2.054217339,3.170454502,2631.27832,7282.909668
7.585125923,5.278229237,2.05218935,3.166960239,2631.30542,7258.661133
7.590126038,5.281144619,2.050127983,3.163417339,2631.332275,7234.555664
7.595126152,5.285223961,2.046968937,3.158005238,2631.358887,7210.594238
7.600126266,5.289010525,2.043743372,3.152495623,2631.385254,7186.776855
7.605126381,5.291338921,2.041548014,3.148757458,2631.410889,7163.102539
7.610126495,5.293521404,2.039319515,3.144970179,2631.436768,7139.572266
7.61512661,5.295557022,2.0370574,3.141134501,2631.461914,7116.186035
7.620126724,5.297446251,2.034761906,3.137249708,2631.499512,7081.393555
7.625126839,5.299189091,2.032433033,3.133316278,2631.536133,7046.888184
7.630126953,5.300785065,2.030070305,3.129333735,2631.560303,7024.07666
7.635127068,5.30223465,2.027674437,3.125302792,2631.584229,7001.408203
7.640127182,5.303537369,2.02524519,3.121222734,2631.60791,6978.883789
7.645127296,5.305198669,2.021534204,3.115005016,2631.631104,6956.503418
7.650127411,5.306566715,2.017756462,3.108689785,2631.654053,6934.266113
7.655127525,5.307283878,2.015193462,3.104414463,2631.676758,6912.172852
7.66012764,5.307854176,2.012596846,3.100090265,2631.699219,6890.223633
7.665127754,5.308277607,2.00996685,3.095717669,2631.721191,6868.41748
7.670127869,5.308554649,2.007303476,3.091295719,2631.74292,6846.755371
7.675127983,5.308685303,2.004606485,3.086825132,2631.764404,6825.236816
7.680128098,5.30866909,2.001876116,3.08230567,2631.785645,6803.862305
7.685128212,5.308506489,1.999112248,3.07773757,2631.806641,6782.630859
7.690128326,5.308197975,1.996314764,3.073120594,2631.826904,6761.543457
7.695128441,5.307440758,1.992052078,3.06609726,2631.857422,6730.200195
7.700128555,5.306391239,1.987722278,3.05897665,2631.886963,6699.143555
7.70512867,5.305495739,1.984791279,3.054164171,2631.906494,6678.631348
7.710128784,5.30445385,1.981826663,3.049303055,2631.925537,6658.262207
7.715128899,5.303265572,1.978828788,3.044393063,2631.944336,6638.037109
7.720129013,5.301930904,1.975797296,3.039434433,2631.962891,6617.955566
7.725129128,5.300449371,1.972732425,3.034426689,2631.980957,6598.018066
7.730129242,5.298821449,1.969634175,3.02937007,2631.999023,6578.223633
7.735129356,5.297046661,1.966502309,3.024265051,2632.016846,6558.573242
7.740129471,5.295125484,1.963337064,3.019110918,2632.033936,6539.066895
7.745129585,5.291950703,1.95852232,3.011281967,2632.051025,6519.703613
7.7501297,5.288483143,1.95364058,3.003355742,2632.067627,6500.484375
7.755129814,5.285975933,1.950341582,2.998006344,2632.084229,6481.40918
7.760129929,5.283321857,1.947009087,2.992608309,2632.100342,6462.477051
7.765130043,5.280521393,1.943643093,2.98716116,2632.115967,6443.688965
7.770130157,5.277574062,1.940243721,2.981665373,2632.13916,6415.793945
7.775130272,5.27448082,1.93681097,2.97612071,2632.161865,6388.186523
7.780130386,5.271240711,1.933344603,2.970527172,2632.176514,6369.973145
7.785130501,5.267854214,1.929844975,2.964884758,2632.190674,6351.903809
7.790130615,5.26432085,1.926311731,2.959193945,2632.204834,6333.977539
7.79513073,5.258728027,1.920945048,2.950559616,2632.21875,6316.195313
7.800130844,5.252841949,1.91551137,2.941827536,2632.231934,6298.557129
7.805130959,5.248722553,1.911844373,2.935940981,2632.245361,6281.062012
7.810131073,5.244456768,1.908143878,2.930005789,2632.258057,6263.710938
7.815131187,5.240044594,1.904410005,2.924021721,2632.270508,6246.503418
7.820131302,5.235485554,1.900642753,2.917988777,2632.282959,6229.439941
7.825131416,5.230779648,1.896841884,2.911907196,2632.294922,6212.519531
7.830131531,5.22592783,1.893007636,2.905776739,2632.306641,6195.743164
7.835131645,5.220928669,1.88914001,2.899597168,2632.317871,6179.11084
7.84013176,5.215783596,1.885238886,2.893369198,2632.328857,6162.621582
7.845131874,5.207773209,1.879320264,2.883929253,2632.345215,6138.175781
7.850131989,5.19946909,1.873334765,2.874391556,2632.360352,6114.01709
7.855132103,5.193737507,1.869299889,2.867968321,2632.370361,6098.103027
7.860132217,5.187859535,1.865231276,2.861495972,2632.379883,6082.33252
7.865132332,5.181834698,1.861129403,2.854974747,2632.38916,6066.706055
7.870132446,5.175663948,1.856994152,2.848404884,2632.398193,6051.222656
7.875132561,5.169345856,1.852825403,2.841786146,2632.406982,6035.883301
7.880132675,5.162882328,1.848623276,2.835118532,2632.415283,6020.687988
7.88513279,5.156271458,1.844387531,2.828402042,2632.423584,6005.635742
7.890132904,5.149514198,1.840118527,2.821636915,2632.431152,5990.727539
7.895133018,5.139085293,1.833647966,2.811391354,2632.438721,5975.963379
7.900133133,5.128363132,1.827110529,2.801048279,2632.445801,5961.342285
7.905133247,5.121019363,1.822707653,2.794087887,2632.452881,5946.865234
7.910133362,5.113529682,1.818271279,2.787078619,2632.459473,5932.531738
7.915133476,5.105893135,1.813801527,2.780020475,2632.46582,5918.342285
7.920133591,5.098109722,1.809298158,2.772913456,2632.474609,5897.344727
7.925133705,5.09017992,1.80476141,2.765757561,2632.48291,5876.635254
7.93013382,5.082104206,1.800191283,2.758553028,2632.488037,5863.02002
7.935133934,5.073881149,1.795587659,2.75129962,2632.49292,5849.548828
7.940134048,5.065511703,1.790950656,2.743997335,2632.497559,5836.22168
7.945134163,5.052664757,1.783928156,2.732946396,2632.501709,5823.037598
7.950134277,5.039524555,1.776838779,2.721797705,2632.505615,5809.997559
7.955134392,5.030569077,1.772068024,2.714299917,2632.509277,5797.101074
7.960134506,5.021467209,1.767263651,2.706753492,2632.512695,5784.348633
7.965134621,5.012218475,1.7624259,2.69915843,2632.515625,5771.739258
7.970134735,5.002823353,1.75755465,2.691514492,2632.518555,5759.273926
7.97513485,4.993281841,1.752650023,2.683821678,2632.520752,5746.952637
7.980134964,4.983593464,1.747711897,2.676079988,2632.523193,5734.774414
7.985135078,4.973758698,1.742740273,2.668289423,2632.524902,5722.740234
7.990135193,4.963777542,1.737735271,2.660449982,2632.526367,5710.850098
7.995135307,4.948512077,1.730160952,2.648593426,2632.52832,5693.301758
8.000135422,4.932953835,1.722519517,2.636639357,2632.529297,5676.040527
8.005135536,4.922386646,1.717380762,2.62860465,2632.529785,5664.725098
8.010135651,4.911672115,1.712208509,2.620521307,2632.529785,5653.552734
8.015135765,4.900811672,1.707002878,2.612389088,2632.529541,5642.524414
8.02013588,4.889804363,1.701763749,2.604207993,2632.529053,5631.640137
8.025135994,4.878650665,1.696491003,2.595978022,2632.52832,5620.898926
8.030136108,4.867350578,1.691184998,2.587699413,2632.5271,5610.301758
8.035136223,4.855903625,1.685845375,2.579371929,2632.525635,5599.848633
8.040136337,4.844310284,1.680472493,2.570995331,2632.523926,5589.538574
8.045136452,4.826626778,1.672346115,2.558333397,2632.521973,5579.372559
8.050136566,4.808650494,1.664152861,2.545573473,2632.519775,5569.350098
8.055136681,4.796471119,1.658646107,2.53700161,2632.51709,5559.47168
8.060136795,4.784144878,1.653105855,2.528381348,2632.51416,5549.736328
8.065136909,4.771672249,1.647532225,2.519711971,2632.510986,5540.14502
8.070137024,4.75905323,1.641925097,2.510993958,2632.505859,5526.045898
8.075137138,4.746287346,1.63628459,2.502227068,2632.499756,5512.233398
8.080137253,4.733375072,1.630610466,2.493411303,2632.495361,5503.217285
8.085137367,4.720315933,1.624903083,2.484546661,2632.490723,5494.344238
8.090137482,4.707110405,1.619162202,2.475633383,2632.485596,5485.615234
8.095137596,4.687008858,1.610483885,2.462165833,2632.480469,5477.029785
8.100137711,4.666615009,1.601738691,2.448600054,2632.474854,5468.588379
8.105137825,4.652822971,1.595863938,2.43949151,2632.468994,5460.290039
8.110137939,4.638885021,1.589955807,2.430333853,2632.462646,5452.135742
8.115138054,4.624800205,1.584014177,2.421127558,2632.456299,5444.125488
8.120138168,4.610569,1.578039169,2.411872625,2632.449707,5436.258301
8.125138283,4.596190929,1.572030544,2.402568579,2632.442627,5428.535156
8.130138397,4.58166647,1.56598866,2.393215656,2632.435059,5420.956055
8.135138512,4.566996098,1.559913158,2.383814096,2632.42749,5413.52002
8.140138626,4.552178383,1.553804278,2.374363661,2632.419434,5406.228027
8.145138741,4.529659271,1.544574022,2.360090256,2632.406982,5395.577148
8.150138855,4.506846428,1.535277009,2.345719337,2632.393799,5385.213867
8.155138969,4.49144268,1.529034257,2.336073637,2632.384766,5378.496582
8.160139084,4.475892544,1.522758245,2.326379061,2632.375244,5371.92334
8.165139198,4.460196018,1.516448617,2.316635609,2632.365479,5365.493164
8.170139313,4.444352627,1.51010561,2.306843519,2632.355713,5359.207031
8.175139427,4.428362846,1.503729105,2.297002554,2632.345215,5353.064941
8.180139542,4.4122262,1.497319221,2.287112713,2632.334473,5347.065918
8.185139656,4.395943165,1.49087584,2.277173996,2632.32373,5341.210938
8.190139771,4.379513741,1.484398961,2.267186403,2632.3125,5335.499512
8.195139885,4.354576111,1.474616766,2.25210762,2632.301025,5329.932129
8.200139999,4.329345703,1.464767814,2.236931086,2632.289063,5324.507813
8.205140114,4.312330246,1.458157182,2.226748228,2632.2771,5319.227539
8.210140228,4.295167446,1.451513052,2.216516733,2632.264648,5314.091309
8.215140343,4.277858734,1.444835544,2.206236362,2632.251953,5309.098145
8.220140457,4.260403633,1.438124537,2.195907116,2632.232178,5301.896484
8.225140572,4.242801666,1.431380153,2.185528994,2632.211914,5294.981934
8.230140686,4.22505331,1.42460227,2.175101995,2632.198242,5290.563965
8.2351408,4.207158089,1.41779089,2.16462636,2632.183838,5286.289551
8.240140915,4.189116478,1.410946131,2.154101849,2632.169434,5282.15918
8.245141029,4.161761284,1.400612116,2.138217449,2632.154785,5278.171875
8.250141144,4.134112358,1.390210986,2.122235298,2632.139404,5274.328613
8.255141258,4.115484715,1.383232474,2.111515522,2632.124023,5270.629395
8.260141373,4.096710682,1.376220465,2.10074687,2632.108398,5267.073242
8.265141487,4.077789307,1.369174957,2.089929342,2632.092529,5263.661133
8.270141602,4.058722019,1.362096071,2.079062939,2632.076172,5260.393066
8.275141716,4.039507866,1.354983687,2.068147898,2632.05957,5257.268066
8.28014183,4.020147324,1.347837806,2.057183981,2632.042725,5254.287109
8.285141945,4.000640392,1.340658545,2.046171188,2632.025635,5251.449707
8.290142059,3.980986834,1.333445787,2.03510952,2632.008057,5248.756348
8.295142174,3.95121336,1.322559834,2.018419743,2631.981445,5245.00293
8.300142288,3.921146631,1.311606884,2.001631975,2631.954102,5241.537598
8.305142403,3.900906801,1.304260254,1.990375161,2631.935303,5239.418457
8.310142517,3.880520582,1.296880364,1.979069471,2631.91626,5237.443359
8.315142632,3.859987497,1.289466977,1.967714906,2631.897217,5235.612305
8.320142746,3.839308023,1.282019973,1.956311584,2631.877441,5233.924316
8.32514286,3.818481922,1.274539709,1.944859385,2631.857666,5232.380371
8.330142975,3.79750967,1.267025828,1.933358431,2631.837646,5230.97998
8.335143089,3.776390314,1.259478688,1.9218086,2631.817139,5229.723633
8.340143204,3.755124569,1.251897931,1.910210013,2631.796387,5228.610352
8.345143318,3.722933054,1.240460038,1.892714381,2631.775391,5227.641113
8.350143433,3.690448523,1.22895515,1.875121236,2631.75415,5226.815918
8.355143547,3.668596506,1.221240759,1.863327265,2631.732422,5226.133789
8.360143661,3.646598101,1.213492751,1.851484537,2631.710449,5225.595703
8.365143776,3.624453068,1.205711365,1.839592934,2631.688232,5225.20166
8.37014389,3.602161407,1.197896481,1.827652574,2631.654297,5224.897461
8.375144005,3.579723597,1.190048218,1.815663338,2631.619873,5224.880371
8.380144119,3.55713892,1.182166457,1.803625345,2631.596436,5225.061035
8.385144234,3.534407616,1.174251199,1.791538596,2631.572754,5225.384766
8.390144348,3.511529922,1.166302681,1.779402852,2631.548828,5225.852539
8.395144463,3.476920366,1.154312611,1.761101723,2631.524414,5226.464355
8.400144577,3.442017555,1.142256021,1.742702961,2631.499756,5227.219238
8.405144691,3.418553591,1.134173512,1.730371952,2631.475098,5228.118164
8.410144806,3.394943237,1.126057625,1.717992067,2631.449707,5229.161133
8.41514492,3.371186018,1.117908239,1.705563545,2631.424316,5230.347168
8.420145035,3.347282648,1.109725475,1.693086147,2631.398438,5231.677246
8.425145149,3.323232651,1.101509333,1.680559874,2631.372559,5233.150879
8.430145264,3.299035788,1.093259454,1.667984843,2631.345947,5234.768555
8.435145378,3.274692535,1.084976435,1.655360937,2631.319336,5236.529297
8.440145493,3.250202656,1.076659799,1.642688155,2631.29248,5238.434082
8.445145607,3.213175297,1.064117908,1.623581529,2631.251465,5241.579102
8.450145721,3.175854206,1.051509261,1.604377031,2631.209717,5245.010742
8.455145836,3.150778294,1.043058872,1.591509104,2631.181641,5247.490723
8.46014595,3.125555754,1.034574986,1.5785923,2631.153076,5250.11377
8.465146065,3.100186825,1.02605772,1.565626621,2631.124268,5252.880859
8.470146179,3.074671268,1.017506957,1.552612066,2631.095215,5255.791504
8.475146294,3.049009085,1.008922815,1.539548874,2631.065918,5258.846191
8.480146408,3.023200274,1.000305057,1.526436687,2631.036133,5262.043945
8.485146523,2.997244835,0.991653979,1.513275743,2631.006104,5265.385742
8.490146637,2.971143246,0.982969403,1.500066042,2630.976074,5268.871582
8.495146751,2.931697369,0.969875693,1.480153799,2630.945557,5272.500488
8.500146866,2.892155647,0.95676744,1.46021986,2630.914551,5276.267578
8.50514698,2.866058826,0.94810611,1.4470433,2630.883789,5280.09082
8.510147095,2.840209961,0.939516008,1.433969975,2630.853027,5283.946777
8.515147209,2.814608335,0.930997133,1.421000123,2630.82251,5287.834473
8.520147324,2.789254665,0.922549546,1.408133864,2630.776611,5293.730469
8.525147438,2.764148474,0.914173245,1.395370841,2630.730957,5299.69043
8.530147552,2.739289761,0.905868113,1.382711291,2630.700684,5303.706543
8.535147667,2.714679241,0.897634208,1.370155334,2630.67041,5307.754395
8.540147781,2.690315962,0.889471531,1.357702613,2630.640381,5311.834961
8.545147896,2.654266357,0.877370059,1.339230418,2630.610352,5315.947266
8.55014801,2.618712187,0.865411103,1.320965171,2630.580078,5320.091309
8.555148125,2.595339537,0.857533395,1.308926225,2630.550293,5324.268066
8.560148239,2.572214603,0.849726915,1.296990633,2630.520508,5328.476563
8.565148354,2.549337149,0.841991723,1.285158634,2630.490967,5332.717285
8.570148468,2.526707411,0.834327757,1.27342999,2630.461182,5336.989746
8.575148582,2.50432539,0.82673502,1.2618047,2630.431641,5341.294922
8.580148697,2.482191086,0.819213569,1.250283003,2630.4021,5345.631836
8.585148811,2.460304499,0.811763287,1.238864541,2630.372803,5350.000488
8.590148926,2.438665152,0.804384291,1.227549553,2630.343506,5354.401855
8.59514904,2.406701803,0.793458223,1.210783958,2630.299805,5361.067383
8.600149155,2.375233889,0.78267467,1.194225311,2630.256348,5367.797363
8.605149269,2.354585171,0.775580585,1.183324099,2630.227051,5372.32666
8.610149384,2.334184408,0.768557847,1.17252636,2630.198242,5376.888184
8.615149498,2.314031124,0.761606276,1.161831975,2630.169678,5381.481445
8.620149612,2.294125319,0.754725933,1.151241064,2630.140869,5386.107422
8.625149727,2.274467707,0.747916818,1.140753627,2630.112061,5390.765137
8.630149841,2.255057335,0.741178989,1.130369544,2630.08374,5395.45459
8.635149956,2.23589468,0.734512329,1.120088816,2630.055176,5400.176758
8.64015007,2.216979504,0.727917016,1.109911561,2630.026611,5404.930664
8.645150185,2.189102173,0.718166471,1.094852686,2629.998535,5409.716309
8.650150299,2.161720514,0.708558321,1.08000052,2629.970459,5414.534668
8.655150414,2.143795967,0.702247918,1.07023716,2629.942383,5419.384766
8.660150528,2.126119137,0.696008742,1.060577035,2629.914063,5424.26709
8.665150642,2.108689785,0.689840853,1.051020384,2629.88623,5429.181152
8.670150757,2.091508627,0.683744133,1.041567206,2629.844727,5436.617188
8.675150871,2.074574709,0.677718639,1.032217503,2629.802979,5444.116699
8.680150986,2.057888269,0.671764433,1.022971034,2629.775391,5449.159668
8.6851511,2.041449785,0.665881455,1.013828158,2629.747803,5454.234375
8.690151215,2.02525878,0.660069704,1.004788756,2629.720459,5459.34082
8.695151329,2.001467943,0.651494622,0.991436303,2629.692871,5464.47998
8.700151443,1.978171945,0.643061996,0.978290856,2629.665771,5469.650879
8.705151558,1.962971568,0.637535214,0.969665051,2629.638672,5474.854004
8.710151672,1.948018789,0.632079661,0.961142719,2629.611328,5480.088867
8.715151787,1.933313966,0.626695335,0.952723861,2629.584473,5485.356445
8.720151901,1.918856502,0.621382296,0.944408357,2629.557617,5490.655762
8.725152016,1.904646635,0.616140485,0.936196268,2629.530762,5495.986816
8.73015213,1.890684485,0.610969901,0.928087652,2629.503906,5501.350586
8.735152245,1.876969934,0.605870545,0.92008251,2629.477295,5506.746094
8.740152359,1.863503337,0.600842476,0.912180722,2629.450684,5512.17334
8.745152473,1.84379828,0.593442798,0.900534987,2629.410889,5520.378906
8.750152588,1.824588537,0.586185634,0.889096022,2629.371338,5528.648926
8.755152702,1.812112212,0.581442475,0.881608009,2629.345215,5534.20459
8.760152817,1.799883723,0.576770544,0.874223411,2629.319092,5539.792969
8.765152931,1.787902713,0.5721699,0.866942227,2629.292725,5545.413086
8.770153046,1.776169419,0.567640483,0.859764457,2629.266846,5551.064941
8.77515316,1.764683723,0.563182294,0.852690101,2629.240967,5556.749512
8.780153275,1.753445625,0.558795393,0.845719278,2629.215332,5562.46582
8.785153389,1.742455363,0.554479659,0.83885181,2629.189453,5568.213867
8.790153503,1.73171258,0.550235212,0.832087755,2629.163818,5573.994629
8.795153618,1.716093659,0.544010997,0.822148621,2629.138184,5579.807129
8.800153732,1.700970054,0.537929237,0.812416255,2629.112549,5585.651855
8.805153847,1.691218019,0.53396976,0.806065977,2629.087158,5591.52832
8.810153961,1.681713462,0.530081511,0.799819112,2629.062012,5597.4375
8.815154076,1.672456622,0.526264429,0.793675601,2629.036865,5603.378418
